,district,rooms,size,level,max_levels,price
6129,Uchtepa,2,45.0,4,5,30000.0
6130,Chilonzor,1,38.0,1,4,28900.0
6131,Chilonzor,1,27.0,3,4,32000.0
6132,Chilonzor,5,117.0,1,4,95000.0
6133,Chilonzor,4,78.0,2,4,65000.0
6134,Chilonzor,2,50.0,3,5,36500.0
6135,Chilonzor,2,60.0,4,9,34500.0
6136,Chilonzor,1,40.0,1,4,27500.0
6137,Chilonzor,2,54.0,3,5,32000.0
6138,Chilonzor,3,65.0,4,4,38500.0
6139,Chilonzor,2,48.0,2,4,38000.0
6140,Uchtepa,1,58.0,9,12,26000.0
6141,Uchtepa,3,75.0,3,9,51500.0
6142,Chilonzor,1,32.0,4,4,27700.0
6143,Uchtepa,3,72.0,1,9,60000.0
6144,Chilonzor,2,46.0,4,4,31000.0
6145,Chilonzor,3,78.0,3,5,58000.0
6146,Uchtepa,3,80.0,3,4,55500.0
6147,Uchtepa,4,108.0,3,3,70000.0
6148,Chilonzor,3,135.0,1,4,148000.0
6149,Uchtepa,4,98.0,4,4,58000.0
6150,Chilonzor,2,47.0,1,4,33000.0
6151,Uchtepa,4,80.0,5,5,53000.0
6152,Chilonzor,4,72.0,4,4,50000.0
6153,Yashnobod,2,52.0,8,9,27000.0
6154,Chilonzor,4,98.0,3,9,84000.0
6155,Uchtepa,4,92.0,3,4,59500.0
6156,Uchtepa,3,72.0,8,9,40000.0
6157,Uchtepa,4,80.0,1,4,47000.0
6158,Uchtepa,3,70.0,5,5,44000.0
6159,Uchtepa,3,70.0,9,9,44000.0
6160,Uchtepa,2,50.0,4,4,35000.0
6161,Chilonzor,2,52.0,3,4,38900.0
6162,Uchtepa,3,67.0,3,4,51000.0
6163,Uchtepa,3,84.0,14,16,49000.0
6164,Uchtepa,3,60.0,4,4,45000.0
6165,Chilonzor,1,33.0,3,4,24500.0
6166,Uchtepa,4,120.0,1,4,110000.0
6167,Uchtepa,2,61.0,6,9,37000.0
6168,Uchtepa,2,50.0,1,4,52500.0
6169,Uchtepa,3,70.0,4,4,47500.0
6170,Uchtepa,3,70.0,4,4,41500.0
6171,Chilonzor,3,68.0,3,4,57500.0
6172,Chilonzor,3,65.0,1,4,43000.0
6173,Chilonzor,2,42.0,1,4,41500.0
6174,Chilonzor,3,110.0,3,9,78000.0
6175,Chilonzor,3,68.0,3,4,50000.0
6176,Chilonzor,2,45.0,4,4,32000.0
6177,Chilonzor,3,68.0,4,5,55000.0
6178,Chilonzor,3,65.0,1,4,48000.0
6179,Chilonzor,2,43.0,1,4,32000.0
6180,Chilonzor,2,54.0,3,4,45500.0
6181,Chilonzor,2,52.0,2,4,56500.0
6182,Chilonzor,2,63.0,2,5,46500.0
6183,Mirobod,4,135.0,3,9,105000.0
6184,Uchtepa,4,90.0,5,5,46000.0
6185,Uchtepa,4,90.0,3,5,58000.0
6186,Uchtepa,3,92.0,9,9,47500.0
6187,Chilonzor,3,80.0,8,9,66000.0
6188,Uchtepa,3,72.0,1,9,48000.0
6189,Uchtepa,2,71.0,4,5,67000.0
6190,Chilonzor,3,76.0,5,5,49000.0
6191,Chilonzor,2,45.0,4,4,36500.0
6192,Uchtepa,4,137.0,5,5,94000.0
6193,Shayxontohur,4,100.0,9,9,68000.0
6194,Shayxontohur,4,100.0,2,9,87000.0
6195,Shayxontohur,2,57.0,4,5,35000.0
6196,Olmazor,2,52.0,1,4,52500.0
6197,Sergeli,2,58.0,1,3,41000.0
6198,Yunusobod,1,42.0,1,4,53000.0
6199,Uchtepa,2,28.0,1,4,43000.0
6200,Chilonzor,3,90.0,4,4,84000.0
6201,Chilonzor,3,64.0,2,4,46000.0
6202,Chilonzor,3,66.0,9,9,73500.0
6203,Chilonzor,2,55.0,4,4,43000.0
6204,Uchtepa,2,40.0,2,4,35000.0
6205,Uchtepa,2,47.0,3,4,32000.0
6206,Uchtepa,2,53.0,4,4,31500.0
6207,Uchtepa,2,52.0,2,4,35000.0
6208,Uchtepa,2,45.0,1,4,35000.0
6209,Uchtepa,2,50.0,4,4,37000.0
6210,Uchtepa,2,43.0,2,5,37000.0
6211,Chilonzor,2,46.0,3,4,33000.0
6212,Chilonzor,2,48.0,2,4,38000.0
6213,Chilonzor,2,50.0,2,4,40000.0
6214,Chilonzor,2,45.0,3,4,42500.0
6215,Uchtepa,4,80.0,1,5,65000.0
6216,Chilonzor,4,100.0,3,4,57000.0
6217,Chilonzor,4,80.0,4,4,51500.0
6218,Chilonzor,4,96.0,8,9,57500.0
6219,Chilonzor,4,90.0,9,9,53000.0
6220,Chilonzor,4,94.0,3,9,119000.0
6221,Uchtepa,3,80.0,7,9,45000.0
6222,Uchtepa,3,68.0,3,5,57000.0
6223,Uchtepa,3,68.0,6,9,44000.0
6224,Chilonzor,3,110.0,4,4,78500.0
6225,Uchtepa,3,65.0,4,5,53000.0
6226,Uchtepa,2,33.0,8,9,23500.0
6227,Uchtepa,2,40.0,7,9,22500.0
6228,Uchtepa,2,56.0,5,5,34000.0
6229,Uchtepa,2,42.0,1,5,31000.0
6230,Chilonzor,2,52.0,4,4,39000.0
6231,Uchtepa,2,52.0,2,4,41000.0
6232,Uchtepa,2,47.0,3,5,36000.0
6233,Chilonzor,2,40.0,4,4,35000.0
6234,Chilonzor,2,65.0,4,9,57200.0
6235,Chilonzor,3,69.0,3,4,44000.0
6236,Yakkasaroy,2,60.0,4,5,70000.0
6237,Chilonzor,3,65.0,1,4,49500.0
6238,Chilonzor,1,32.0,4,4,27500.0
6239,Chilonzor,3,70.0,3,5,51500.0
6240,Chilonzor,2,46.0,2,4,34500.0
6241,Chilonzor,3,67.0,2,4,44000.0
6242,Yakkasaroy,2,58.0,5,5,47000.0
6243,Uchtepa,2,65.0,3,9,46000.0
6244,Chilonzor,1,30.0,2,4,26500.0
6245,Uchtepa,2,45.0,4,4,31500.0
6246,Uchtepa,2,58.0,3,9,35000.0
6247,Mirzo-Ulugbek,2,62.0,1,9,57000.0
6248,Uchtepa,2,58.0,10,12,36000.0
6249,Chilonzor,4,74.0,4,4,53000.0
6250,Chilonzor,4,98.0,9,9,53000.0
6251,Chilonzor,4,90.0,7,9,95000.0
6252,Chilonzor,4,73.0,3,4,66200.0
6253,Chilonzor,5,206.0,1,9,190000.0
6254,Chilonzor,3,58.0,2,4,40500.0
6255,Uchtepa,3,66.0,2,5,67000.0
6256,Chilonzor,2,63.0,5,9,40300.0
6257,Chilonzor,3,65.0,4,4,41000.0
6258,Chilonzor,1,42.0,5,9,35000.0
6259,Chilonzor,1,20.0,3,9,14500.0
6260,Chilonzor,3,70.0,4,4,46500.0
6261,Chilonzor,3,70.0,5,5,40000.0
6262,Uchtepa,3,63.0,4,4,40000.0
6263,Uchtepa,4,120.0,1,4,93500.0
6264,Chilonzor,2,64.0,3,4,56500.0
6265,Chilonzor,2,43.0,2,4,39800.0
6266,Uchtepa,1,33.0,3,4,23500.0
6267,Chilonzor,1,28.0,1,4,25500.0
6268,Mirzo-Ulugbek,1,40.0,3,3,30000.0
6269,Chilonzor,4,85.0,9,9,68000.0
6270,Chilonzor,3,68.0,2,4,56000.0
6271,Yunusobod,2,60.0,3,9,48000.0
6272,Chilonzor,2,62.0,2,4,40000.0
6273,Chilonzor,2,69.0,5,9,59000.0
6274,Uchtepa,3,90.0,7,9,52500.0
6275,Uchtepa,3,55.0,2,4,43500.0
6276,Chilonzor,3,70.0,5,5,41000.0
6277,Chilonzor,1,38.0,3,4,31500.0
6278,Chilonzor,3,100.0,4,12,54000.0
6279,Uchtepa,3,92.0,1,4,65000.0
6280,Mirzo-Ulugbek,3,80.0,4,5,45000.0
6281,Yashnobod,3,121.0,2,8,116001.0
6282,Uchtepa,1,38.0,4,4,25000.0
6283,Chilonzor,2,63.0,7,9,45000.0
6284,Chilonzor,3,66.0,4,4,49000.0
6285,Uchtepa,2,56.0,4,5,40000.0
6286,Chilonzor,3,70.0,1,9,61000.0
6287,Uchtepa,2,60.0,5,5,34000.0
6288,Chilonzor,3,73.0,8,9,38200.0
6289,Chilonzor,3,65.0,2,4,44500.0
6290,Uchtepa,2,54.0,5,9,38000.0
6291,Chilonzor,4,105.0,3,9,85000.0
6292,Chilonzor,5,128.0,1,9,85000.0
6293,Chilonzor,4,102.0,4,8,78500.0
6294,Uchtepa,4,76.0,5,5,60500.0
6295,Chilonzor,1,30.0,4,5,27000.0
6296,Chilonzor,1,34.0,1,4,27000.0
6297,Chilonzor,2,42.0,2,4,34500.0
6298,Uchtepa,5,100.0,4,4,54000.0
6299,Chilonzor,1,26.0,2,4,22500.0
6300,Yashnobod,2,50.0,1,9,53000.0
6301,Chilonzor,3,80.0,7,9,45500.0
6302,Uchtepa,4,80.0,5,5,52500.0
6303,Uchtepa,2,63.0,1,4,37000.0
6304,Uchtepa,4,80.0,4,5,66500.0
6305,Chilonzor,4,96.0,7,9,67000.0
6306,Chilonzor,3,72.0,5,5,41500.0
6307,Chilonzor,3,80.0,2,4,68000.0
6308,Uchtepa,3,76.0,4,4,55500.0
6309,Chilonzor,3,70.0,5,5,39000.0
6310,Chilonzor,2,45.0,2,4,48000.0
6311,Uchtepa,4,100.0,3,5,61500.0
6312,Shayxontohur,1,25.0,3,5,22000.0
6313,Chilonzor,2,60.0,9,9,59000.0
6314,Uchtepa,3,62.0,5,5,48000.0
6315,Chilonzor,3,60.0,5,5,47000.0
6316,Chilonzor,3,72.0,9,9,36000.0
6317,Uchtepa,4,80.0,4,5,51500.0
6318,Chilonzor,3,91.0,9,9,42200.0
6319,Chilonzor,2,80.0,9,9,75000.0
6320,Yashnobod,2,46.0,1,5,25000.0
6321,Yunusobod,2,56.0,1,4,48000.0
6322,Chilonzor,2,45.0,4,4,45000.0
6323,Chilonzor,4,105.0,9,9,58000.0
6324,Chilonzor,3,72.0,8,9,44000.0
6325,Uchtepa,3,90.0,1,12,51000.0
6326,Chilonzor,2,59.0,2,9,51000.0
6327,Chilonzor,2,58.0,7,9,36000.0
6328,Chilonzor,3,68.0,5,5,47000.0
6329,Uchtepa,3,82.0,11,12,35000.0
6330,Uchtepa,2,45.0,5,5,34000.0
6331,Uchtepa,3,70.0,4,12,51000.0
6332,Chilonzor,3,90.0,5,9,58400.0
6333,Yakkasaroy,3,101.0,1,9,119000.0
6334,Yashnobod,3,65.0,5,5,68000.0
6335,Yakkasaroy,2,40.0,3,4,40000.0
6336,Chilonzor,3,68.0,4,5,50000.0
6337,Yashnobod,2,42.0,3,5,37000.0
6338,Mirobod,3,63.0,2,4,63000.0
6339,Chilonzor,2,55.0,1,4,39800.0
6340,Uchtepa,2,48.0,4,5,29500.0
6341,Uchtepa,5,107.0,4,4,68000.0
6342,Chilonzor,5,106.0,2,5,68000.0
6343,Chilonzor,3,74.0,3,5,50000.0
6344,Chilonzor,2,48.0,2,5,41500.0
6345,Chilonzor,4,140.0,3,9,81500.0
6346,Chilonzor,4,100.0,3,12,55000.0
6347,Uchtepa,3,65.0,4,4,44000.0
6348,Uchtepa,2,56.0,4,5,54000.0
6349,Uchtepa,2,53.0,1,4,36000.0
6350,Yunusobod,4,100.0,4,4,72500.0
6351,Uchtepa,3,98.0,2,4,68000.0
6352,Chilonzor,3,96.0,9,9,63000.0
6353,Chilonzor,4,93.0,4,4,63500.0
6354,Chilonzor,2,60.0,9,9,49500.0
6355,Chilonzor,5,82.0,4,4,72000.0
6356,Uchtepa,5,120.0,9,9,52000.0
6357,Uchtepa,4,80.0,6,9,59500.0
6358,Chilonzor,1,25.0,2,4,24000.0
6359,Uchtepa,3,72.0,3,9,45000.0
6360,Uchtepa,4,94.0,9,9,45000.0
6361,Uchtepa,3,65.0,4,9,47500.0
6362,Yashnobod,1,43.0,4,9,26900.0
6363,Uchtepa,4,78.0,5,5,47300.0
6364,Yakkasaroy,4,185.0,4,8,168000.0
6365,Chilonzor,4,85.0,3,4,52500.0
6366,Chilonzor,4,72.0,4,4,55500.0
6367,Mirzo-Ulugbek,4,130.0,4,4,95000.0
6368,Chilonzor,4,76.0,2,4,68000.0
6369,Chilonzor,4,80.0,3,4,54000.0
6370,Uchtepa,2,48.0,4,4,31000.0
6371,Chilonzor,2,66.0,3,9,47000.0
6372,Chilonzor,2,46.0,4,5,37000.0
6373,Uchtepa,1,42.0,5,5,26000.0
6374,Uchtepa,4,110.0,3,3,91000.0
6375,Chilonzor,4,110.0,3,4,105000.0
6376,Chilonzor,3,70.0,4,4,39500.0
6377,Chilonzor,3,68.0,2,5,53500.0
6378,Chilonzor,3,60.0,3,5,47000.0
6379,Chilonzor,3,58.0,1,4,39000.0
6380,Mirzo-Ulugbek,4,110.0,5,9,85000.0
6381,Yunusobod,4,90.0,2,4,72000.0
6382,Yakkasaroy,3,80.0,6,8,45000.0
6383,Chilonzor,1,30.0,2,4,25000.0
6384,Mirobod,3,72.0,1,2,40000.0
6385,Olmazor,3,71.0,2,9,41000.0
6386,Yakkasaroy,2,51.0,4,4,33500.0
6387,Mirobod,4,90.0,4,4,90000.0
6388,Shayxontohur,2,48.0,8,9,65000.0
6389,Mirzo-Ulugbek,2,63.0,1,4,43500.0
6390,Mirzo-Ulugbek,2,64.0,6,7,45000.0
6391,Yakkasaroy,3,72.0,3,8,94000.0
6392,Yakkasaroy,3,80.0,7,10,110000.0
6393,Yashnobod,2,52.0,7,9,44500.0
6394,Mirzo-Ulugbek,2,47.0,2,2,23000.0
6395,Mirobod,4,121.0,6,10,120000.0
6396,Shayxontohur,3,80.0,1,3,105000.0
6397,Mirobod,4,150.0,3,12,140000.0
6398,Uchtepa,2,70.0,4,5,41500.0
6399,Uchtepa,2,70.0,4,5,41500.0
6400,Mirobod,3,80.0,7,9,60000.0
6401,Chilonzor,2,37.0,1,4,41000.0
6402,Chilonzor,4,95.0,2,4,83000.0
6403,Uchtepa,2,56.0,1,4,40500.0
6404,Uchtepa,3,68.0,1,4,40000.0
6405,Uchtepa,2,45.0,3,4,35000.0
6406,Chilonzor,3,68.0,3,5,48500.0
6407,Uchtepa,4,80.0,3,4,52500.0
6409,Mirzo-Ulugbek,2,46.0,4,4,38000.0
6410,Yunusobod,3,148.0,2,8,136000.0
6411,Mirobod,3,115.0,4,7,157550.0
6412,Olmazor,3,72.0,5,9,46000.0
6413,Mirobod,2,94.0,4,7,128780.0
6414,Yunusobod,3,58.0,1,4,36000.0
6415,Yunusobod,4,90.0,2,4,53000.0
6416,Yunusobod,4,176.0,6,8,167200.0
6417,Mirzo-Ulugbek,2,115.0,4,5,93000.0
6418,Yashnobod,4,92.0,4,4,54000.0
6419,Yashnobod,2,46.0,1,3,29500.0
6420,Yunusobod,3,131.0,3,8,128000.0
6421,Uchtepa,2,53.0,4,5,39500.0
6422,Yunusobod,3,65.0,3,4,76000.0
6423,Mirzo-Ulugbek,1,38.0,4,4,21000.0
6424,Mirzo-Ulugbek,3,79.0,4,5,53000.0
6425,Mirzo-Ulugbek,2,46.0,4,4,30500.0
6426,Yashnobod,5,133.0,4,9,79000.0
6427,Sergeli,3,80.0,3,7,50000.0
6428,Yashnobod,2,62.0,8,9,29900.0
6429,Chilonzor,1,32.0,4,4,27500.0
6430,Mirzo-Ulugbek,2,42.0,3,4,32000.0
6431,Yashnobod,1,30.0,3,5,21000.0
6432,Sergeli,2,52.0,1,7,35000.0
6433,Mirzo-Ulugbek,3,62.0,5,5,35000.0
6434,Mirzo-Ulugbek,2,51.0,4,4,30000.0
6435,Yunusobod,2,72.0,9,9,42108.0
6436,Mirzo-Ulugbek,2,50.0,1,5,31000.0
6437,Mirzo-Ulugbek,2,60.0,3,5,30500.0
6439,Mirzo-Ulugbek,2,48.0,4,4,28000.0
6440,Mirzo-Ulugbek,2,42.0,2,5,33500.0
6441,Yakkasaroy,4,100.0,1,9,90000.0
6442,Yashnobod,2,48.0,3,5,34000.0
6443,Mirobod,3,88.0,5,5,49000.0
6444,Mirobod,4,120.0,1,4,135000.0
6445,Chilonzor,2,50.0,1,4,35500.0
6446,Mirzo-Ulugbek,2,55.0,2,4,35000.0
6447,Mirzo-Ulugbek,5,100.0,4,4,48000.0
6448,Chilonzor,1,33.0,4,4,25000.0
6449,Yakkasaroy,2,78.0,1,4,85000.0
6450,Yunusobod,1,42.0,1,5,28500.0
6451,Mirzo-Ulugbek,2,50.0,4,4,26500.0
6452,Shayxontohur,3,68.37,2,9,56000.0
6453,Mirzo-Ulugbek,4,92.0,3,5,61000.0
6454,Chilonzor,2,63.0,1,5,45000.0
6455,Chilonzor,2,58.0,1,9,35000.0
6456,Shayxontohur,1,70.0,6,7,60000.0
6457,Uchtepa,2,56.0,6,9,34500.0
6458,Yunusobod,1,50.0,7,9,37500.0
6459,Mirobod,1,43.0,4,8,52000.0
6460,Mirobod,2,53.0,9,10,48000.0
6461,Yunusobod,3,72.0,4,9,78000.0
6462,Yakkasaroy,3,105.0,5,9,135000.0
6463,Sergeli,2,42.0,5,7,35000.0
6464,Yakkasaroy,2,49.0,4,5,36000.0
6466,Yashnobod,3,61.91,8,9,50027.0
6467,Yashnobod,2,53.1,3,6,34326.0
6468,Mirzo-Ulugbek,2,39.9,4,9,21823.0
6469,Mirzo-Ulugbek,2,50.3,5,9,27511.0
6470,Mirzo-Ulugbek,2,41.4,5,9,22379.0
6471,Yashnobod,2,52.5,3,9,42423.0
6472,Yashnobod,4,104.1,5,9,84119.0
6473,Yashnobod,2,76.0,2,9,61413.0
6474,Mirzo-Ulugbek,1,26.4,5,9,14439.0
6475,Shayxontohur,2,50.0,8,12,31000.0
6476,Sergeli,2,54.0,6,7,34075.0
6477,Yunusobod,3,78.0,4,5,43000.0
6478,Chilonzor,2,46.0,3,4,40000.0
6479,Chilonzor,2,54.0,2,4,39500.0
6480,Chilonzor,1,33.0,2,4,34000.0
6481,Chilonzor,3,62.0,2,4,52500.0
6482,Chilonzor,3,78.0,9,9,53500.0
6483,Chilonzor,2,55.0,4,4,36500.0
6484,Uchtepa,3,72.0,5,5,42400.0
6485,Uchtepa,4,80.0,1,4,55000.0
6486,Uchtepa,4,100.0,1,4,87000.0
6487,Chilonzor,3,110.0,2,4,115000.0
6488,Yakkasaroy,1,43.0,5,16,36000.0
6489,Chilonzor,2,50.0,4,4,32000.0
6490,Chilonzor,4,94.0,9,9,60132.0
6491,Chilonzor,2,49.0,4,4,35000.0
6492,Olmazor,3,91.0,3,3,85000.0
6493,Chilonzor,3,72.0,4,9,43000.0
6494,Chilonzor,1,30.0,4,4,26500.0
6495,Uchtepa,1,36.0,3,4,25500.0
6496,Chilonzor,4,110.0,3,9,84000.0
6497,Uchtepa,2,90.0,2,5,65000.0
6498,Shayxontohur,3,72.0,2,5,40000.0
6499,Yashnobod,2,70.0,5,9,50000.0
6500,Uchtepa,2,48.0,5,5,31000.0
6501,Uchtepa,4,86.0,2,5,66000.0
6502,Uchtepa,3,72.0,1,9,48000.0
6503,Uchtepa,4,90.0,3,5,48000.0
6504,Uchtepa,3,84.0,6,9,53500.0
6505,Chilonzor,2,58.0,8,9,33500.0
6506,Chilonzor,2,54.0,2,5,43000.0
6507,Chilonzor,2,65.0,5,12,42500.0
6508,Chilonzor,2,63.0,5,9,66000.0
6509,Uchtepa,1,32.0,4,4,23000.0
6510,Chilonzor,1,39.0,4,4,26000.0
6511,Yakkasaroy,2,51.0,1,5,60000.0
6512,Yakkasaroy,6,145.0,1,9,142000.0
6513,Shayxontohur,3,80.0,6,9,48000.0
6514,Shayxontohur,3,95.0,6,9,78000.0
6515,Shayxontohur,2,48.0,8,9,69000.0
6516,Chilonzor,3,75.0,2,9,66000.0
6517,Uchtepa,4,85.0,5,5,45000.0
6518,Uchtepa,2,52.0,5,5,35000.0
6519,Uchtepa,2,62.0,1,5,53000.0
6520,Uchtepa,4,100.0,9,9,52000.0
6521,Yashnobod,2,50.0,2,4,28500.0
6522,Chilonzor,2,43.0,3,9,22000.0
6523,Mirobod,2,70.0,4,9,55000.0
6524,Mirobod,3,70.0,2,4,65000.0
6525,Chilonzor,8,240.0,8,9,96000.0
6526,Chilonzor,8,240.0,9,10,96000.0
6527,Mirobod,3,110.0,5,9,105000.0
6528,Mirobod,3,114.0,1,8,77995.0
6529,Mirobod,2,70.0,8,9,52000.0
6530,Mirobod,4,97.0,3,5,53972.0
6531,Shayxontohur,4,165.0,4,7,140000.0
6532,Yashnobod,2,70.0,5,5,47000.0
6533,Yashnobod,2,50.0,4,4,42000.0
6534,Mirzo-Ulugbek,2,46.0,4,4,30500.0
6535,Sergeli,1,24.0,2,2,15500.0
6536,Mirzo-Ulugbek,1,33.0,2,4,24000.0
6537,Mirzo-Ulugbek,2,58.0,4,5,31500.0
6538,Yunusobod,5,135.0,1,9,85000.0
6539,Olmazor,1,40.52,4,4,23000.0
6540,Shayxontohur,5,185.0,2,5,135000.0
6541,Mirobod,2,48.0,1,4,32000.0
6542,Mirzo-Ulugbek,2,65.0,1,9,38000.0
6543,Shayxontohur,3,102.0,2,7,75000.0
6544,Shayxontohur,4,123.0,5,7,89000.0
6545,Yashnobod,5,140.0,3,8,98000.0
6546,Shayxontohur,3,96.0,7,7,68000.0
6547,Yashnobod,2,60.0,2,6,27000.0
6548,Shayxontohur,4,140.0,4,7,120000.0
6549,Mirobod,3,120.0,5,10,175000.0
6550,Chilonzor,4,100.0,1,12,45000.0
6551,Yunusobod,3,70.0,2,4,70000.0
6552,Mirobod,3,75.0,4,4,70000.0
6553,Mirobod,1,55.0,2,9,62000.0
6554,Yashnobod,5,135.0,3,9,88000.0
6555,Mirobod,3,73.0,2,9,79000.0
6557,Yunusobod,4,172.0,7,8,150000.0
6558,Mirzo-Ulugbek,7,192.0,8,9,155000.0
6559,Mirzo-Ulugbek,2,58.0,4,4,52000.0
6560,Shayxontohur,2,75.0,2,3,87000.0
6561,Mirzo-Ulugbek,5,160.0,3,5,175000.0
6562,Mirzo-Ulugbek,4,115.0,5,5,93000.0
6563,Yunusobod,5,130.0,8,9,120000.0
6564,Yakkasaroy,5,115.0,8,9,65000.0
6565,Mirobod,3,100.0,3,5,105000.0
6566,Mirobod,5,115.0,6,9,98000.0
6567,Mirobod,4,110.0,8,9,93000.0
6568,Mirobod,4,120.0,10,16,125000.0
6570,Mirobod,2,88.0,5,12,95000.0
6571,Shayxontohur,5,210.0,2,4,140000.0
6572,Mirobod,5,225.0,8,9,130000.0
6573,Mirzo-Ulugbek,3,83.0,2,6,41500.0
6574,Bektemir,3,75.0,4,4,34000.0
6575,Yashnobod,2,60.0,1,9,32500.0
6576,Yunusobod,2,65.0,6,9,50996.0
6577,Yakkasaroy,3,54.0,3,5,63000.0
6578,Mirzo-Ulugbek,3,112.0,1,5,68000.0
6579,Mirzo-Ulugbek,4,95.0,3,5,64000.0
6580,Mirzo-Ulugbek,2,65.0,4,9,35999.0
6581,Yashnobod,2,52.0,4,4,26500.0
6582,Mirzo-Ulugbek,1,49.5,7,7,24749.0
6583,Mirobod,3,115.0,5,5,65000.0
6584,Sergeli,6,130.0,5,9,75000.0
6585,Mirobod,2,65.0,4,9,80000.0
6586,Mirzo-Ulugbek,1,48.0,7,7,24000.0
6587,Mirzo-Ulugbek,1,31.3,7,7,16000.0
6588,Mirzo-Ulugbek,1,46.3,7,7,23000.0
6589,Sergeli,3,57.0,3,7,43000.0
6590,Chilonzor,3,72.0,1,9,68000.0
6591,Mirzo-Ulugbek,2,60.5,7,7,30000.0
6592,Yunusobod,1,24.0,7,10,13680.0
6593,Yunusobod,2,34.0,7,10,19380.0
6594,Chilonzor,3,65.0,1,4,57000.0
6595,Sergeli,5,188.0,3,4,70000.0
6596,Sergeli,1,37.6,1,6,28000.0
6597,Mirzo-Ulugbek,3,75.0,1,5,60000.0
6598,Yashnobod,1,36.0,1,9,21989.0
6601,Mirzo-Ulugbek,1,26.0,4,4,18500.0
6602,Mirzo-Ulugbek,4,90.0,4,4,57000.0
6603,Yashnobod,3,119.0,1,5,95000.0
6604,Yakkasaroy,2,42.0,4,4,35000.0
6605,Yashnobod,1,42.0,4,9,37000.0
6606,Olmazor,2,58.0,2,4,39500.0
6607,Yunusobod,3,70.0,1,5,20000.0
6608,Chilonzor,4,100.0,6,9,70000.0
6609,Chilonzor,2,50.0,4,4,31000.0
6610,Yunusobod,2,50.0,1,4,33000.0
6611,Yakkasaroy,4,86.0,2,4,68000.0
6612,Yashnobod,3,66.0,3,4,39500.0
6614,Mirobod,2,64.75,9,9,48000.0
6615,Olmazor,3,72.0,7,9,35500.0
6616,Mirzo-Ulugbek,4,94.0,7,9,125000.0
6617,Olmazor,3,59.0,6,9,33500.0
6618,Shayxontohur,2,48.0,4,4,40000.0
6619,Mirzo-Ulugbek,2,48.0,1,4,32000.0
6620,Sergeli,4,99.5,8,9,50000.0
6621,Yunusobod,4,90.0,4,5,57000.0
6622,Mirobod,4,100.0,3,4,128000.0
6623,Uchtepa,3,72.0,7,9,52000.0
6624,Mirobod,4,82.0,4,4,63000.0
6625,Uchtepa,3,96.0,3,4,62000.0
6626,Uchtepa,2,52.0,4,4,35000.0
6627,Uchtepa,4,76.0,2,4,51500.0
6628,Mirobod,3,80.0,4,4,75000.0
6629,Chilonzor,2,47.0,3,4,41000.0
6630,Chilonzor,1,30.0,3,4,24000.0
6631,Chilonzor,3,70.0,1,5,47000.0
6632,Yunusobod,3,78.0,1,5,55000.0
6633,Mirzo-Ulugbek,4,95.0,4,4,95000.0
6634,Mirobod,4,96.0,12,16,85000.0
6635,Yashnobod,2,58.0,5,5,29500.0
6636,Sergeli,4,105.0,7,9,42000.0
6637,Chilonzor,1,42.0,4,4,25000.0
6639,Chilonzor,2,50.0,3,5,34000.0
6640,Chilonzor,2,50.0,1,5,35500.0
6641,Chilonzor,1,42.0,3,9,26500.0
6642,Chilonzor,1,38.0,3,4,24500.0
6643,Yunusobod,1,45.0,5,5,24000.0
6644,Yashnobod,2,54.0,4,4,31500.0
6645,Yangihayot,4,96.0,9,9,34500.0
6646,Chilonzor,4,92.0,2,4,115000.0
6647,Chilonzor,3,65.0,3,4,47500.0
6648,Mirobod,3,90.0,7,9,82000.0
6649,Yunusobod,5,107.0,8,9,58000.0
6650,Yashnobod,2,54.15,2,9,34000.0
6651,Yashnobod,3,93.0,2,9,82000.0
6652,Mirzo-Ulugbek,2,65.0,5,9,41000.0
6653,Mirzo-Ulugbek,2,48.0,1,4,34500.0
6654,Yakkasaroy,1,43.0,5,16,37000.0
6655,Olmazor,4,130.0,4,4,88000.0
6656,Mirzo-Ulugbek,2,50.0,1,4,38000.0
6657,Chilonzor,1,32.0,3,4,30500.0
6658,Shayxontohur,3,80.0,3,4,60000.0
6659,Chilonzor,3,60.89,7,9,41000.0
6660,Yunusobod,2,60.0,2,4,58499.0
6661,Mirobod,3,84.0,3,4,90000.0
6662,Yunusobod,3,70.0,4,4,63000.0
6663,Yakkasaroy,4,110.0,1,4,154998.0
6664,Yunusobod,4,96.0,4,4,60000.0
6665,Yunusobod,2,60.0,2,4,75000.0
6666,Yunusobod,1,42.0,1,4,47000.0
6667,Yashnobod,1,50.0,2,9,45000.0
6668,Yunusobod,1,42.0,4,4,43000.0
6669,Yunusobod,2,55.0,1,4,43000.0
6670,Yakkasaroy,2,53.0,2,3,45000.0
6671,Yunusobod,2,65.0,6,9,60000.0
6672,Yunusobod,3,72.0,1,4,50000.0
6673,Yunusobod,3,70.0,2,4,60000.0
6674,Yunusobod,4,96.0,4,4,80000.0
6675,Yunusobod,3,70.0,2,4,60000.0
6676,Yunusobod,4,96.0,4,4,80000.0
6677,Yunusobod,3,63.0,2,5,73000.0
6678,Mirzo-Ulugbek,3,74.0,7,9,62000.0
6679,Shayxontohur,3,70.0,2,4,55000.0
6680,Yunusobod,5,110.0,8,9,61998.0
6681,Mirobod,2,65.0,3,9,54998.0
6682,Yunusobod,5,110.0,7,9,72999.0
